episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_env_wait_ms,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/learner/default_policy/allreduce_latency,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
-1011.1172282021764,-38329.13722776343,-8740.718529483593,242.0,20,5,4840,False,20,1,b266da7db9574b1a859caa06ee56c271,2021-06-07_13-59-20,1623063560,8.029571294784546,8.029571294784546,18187,hany606,192.168.0.107,8.029571294784546,0,1,55e76_00000,"[-15507.649189753218, -10143.516645931888, -7670.5679265953795, -9683.688422910926, -6659.243870017729, -9549.026656728704, -9550.174573546767, -7749.48251598507, -5195.089241746444, -5530.582525056542, -1011.1172282021764, -6782.589008261609, -38329.13722776343, -10323.46817059869, -4222.065021039716, -1524.4586356511284, -5833.776720552291, -10635.186701607005, -1289.2041293040897, -7624.346178419044]","[242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242]",0.6539919551065954,0.17611131579514255,0.8493914569740572,0.06311852619497893,1750.272,2765.284,6273.062,771.553,2.333,4840,4840,20.37272727272727,81.97272727272728,0.20454545454545456,0.2712718693507369,0.0,0.20000000000000004,4.999999999999999e-05,17214882.736842107,-0.019269774226765884,17214882.92105263,0.0019078208,0.01582151617070562,5.681218686856721,0.0
-1011.1172282021764,-38329.13722776343,-8166.342147837851,242.0,20,5,9680,False,40,2,b266da7db9574b1a859caa06ee56c271,2021-06-07_13-59-28,1623063568,8.182480335235596,16.21205163002014,18187,hany606,192.168.0.107,16.21205163002014,0,2,55e76_00000,"[-6975.904392364347, -7302.70234691932, -8852.311735441595, -10417.429693363116, -7377.618466920456, -1335.1896619577642, -9547.746239786928, -8649.606557012605, -7490.21199067951, -1298.5019652658139, -18435.375310529078, -5291.961848182354, -10056.1693515422, -1344.3092508180266, -7040.434106634246, -3265.8776407691353, -9941.395064497294, -12560.87192883377, -4211.288264806112, -10444.409507518554, -15507.649189753218, -10143.516645931888, -7670.5679265953795, -9683.688422910926, -6659.243870017729, -9549.026656728704, -9550.174573546767, -7749.48251598507, -5195.089241746444, -5530.582525056542, -1011.1172282021764, -6782.589008261609, -38329.13722776343, -10323.46817059869, -4222.065021039716, -1524.4586356511284, -5833.776720552291, -10635.186701607005, -1289.2041293040897, -7624.346178419044]","[242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242]",0.6619255727955239,0.18165989983147762,0.8775364198087999,0.06485438689739398,1903.561,2542.603,6196.321,781.109,2.209,9680,9680,25.854545454545452,81.93636363636364,0.21727272727272728,0.27170083034592646,0.0,0.20000000000000004,4.999999999999999e-05,8835263.815789474,-0.01899072831790698,8835263.75,0.0035610262,0.017448259321482557,5.727053541886179,0.0
-1011.1172282021764,-38329.13722776343,-7264.064185179127,242.0,20,5,14520,False,60,3,b266da7db9574b1a859caa06ee56c271,2021-06-07_13-59-36,1623063576,7.872114181518555,24.084165811538696,18187,hany606,192.168.0.107,24.084165811538696,0,3,55e76_00000,"[-1582.0284940719262, -9119.213971977095, -6175.49112858345, -9644.730727481301, -12892.99266099911, -1340.7101402531446, -1180.2305140958706, -10534.450940126793, -1445.800085303707, -9844.312873634142, -5570.694587784162, -1730.3432201060616, -1344.9018954764756, -1816.4692155028633, -1345.951151335645, -11694.106993755142, -12897.995894666527, -2520.0758787697337, -2320.602430011084, -4189.062393299261, -15507.649189753218, -10143.516645931888, -7670.5679265953795, -9683.688422910926, -6659.243870017729, -9549.026656728704, -9550.174573546767, -7749.48251598507, -5195.089241746444, -5530.582525056542, -1011.1172282021764, -6782.589008261609, -38329.13722776343, -10323.46817059869, -4222.065021039716, -1524.4586356511284, -5833.776720552291, -10635.186701607005, -1289.2041293040897, -7624.346178419044, -6975.904392364347, -7302.70234691932, -8852.311735441595, -10417.429693363116, -7377.618466920456, -1335.1896619577642, -9547.746239786928, -8649.606557012605, -7490.21199067951, -1298.5019652658139, -18435.375310529078, -5291.961848182354, -10056.1693515422, -1344.3092508180266, -7040.434106634246, -3265.8776407691353, -9941.395064497294, -12560.87192883377, -4211.288264806112, -10444.409507518554]","[242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242]",0.6614788639035889,0.18341195402952612,0.8858255411659631,0.06532865693784701,1875.692,2580.381,6146.184,787.481,2.191,14520,14520,20.645454545454545,81.89999999999999,0.25818181818181823,0.2731715537580047,0.0,0.20000000000000004,4.999999999999999e-05,5849608.447368421,-0.025686777098790595,5849608.407894737,0.0018312633,0.020956609251075668,5.643449394326461,0.0
-990.1901332530441,-38329.13722776343,-6509.529583701946,242.0,20,5,19360,False,80,4,b266da7db9574b1a859caa06ee56c271,2021-06-07_13-59-45,1623063585,8.358987808227539,32.443153619766235,18187,hany606,192.168.0.107,32.443153619766235,0,4,55e76_00000,"[-2657.777379574447, -3155.468391715041, -6893.961538635485, -5576.846210828753, -7329.56905943138, -10058.403964534835, -3007.30460675782, -3539.524787240267, -3263.2573218638945, -2795.0351202371976, -1410.770469136535, -2189.331690010602, -7100.3395319975025, -1881.4926666896158, -5444.487824030961, -9415.353318537142, -990.1901332530441, -1134.4332191983247, -1614.4897398497026, -5460.478611885567, -15507.649189753218, -10143.516645931888, -7670.5679265953795, -9683.688422910926, -6659.243870017729, -9549.026656728704, -9550.174573546767, -7749.48251598507, -5195.089241746444, -5530.582525056542, -1011.1172282021764, -6782.589008261609, -38329.13722776343, -10323.46817059869, -4222.065021039716, -1524.4586356511284, -5833.776720552291, -10635.186701607005, -1289.2041293040897, -7624.346178419044, -6975.904392364347, -7302.70234691932, -8852.311735441595, -10417.429693363116, -7377.618466920456, -1335.1896619577642, -9547.746239786928, -8649.606557012605, -7490.21199067951, -1298.5019652658139, -18435.375310529078, -5291.961848182354, -10056.1693515422, -1344.3092508180266, -7040.434106634246, -3265.8776407691353, -9941.395064497294, -12560.87192883377, -4211.288264806112, -10444.409507518554, -1582.0284940719262, -9119.213971977095, -6175.49112858345, -9644.730727481301, -12892.99266099911, -1340.7101402531446, -1180.2305140958706, -10534.450940126793, -1445.800085303707, -9844.312873634142, -5570.694587784162, -1730.3432201060616, -1344.9018954764756, -1816.4692155028633, -1345.951151335645, -11694.106993755142, -12897.995894666527, -2520.0758787697337, -2320.602430011084, -4189.062393299261]","[242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242]",0.6648670045739726,0.1861180000976939,0.8964742133965611,0.06602981038158709,1922.488,2517.571,6182.0,782.918,2.244,19360,19360,25.5,82.27272727272727,0.21909090909090906,0.2828997763274811,0.0,0.30000000000000016,4.999999999999999e-05,2883310.2565789474,-0.023455238435417414,2883310.2763157897,0.0012709043,0.01674479400543006,5.640573940779033,0.0
-990.1901332530441,-38329.13722776343,-6126.332242764587,242.0,20,5,24200,False,100,5,b266da7db9574b1a859caa06ee56c271,2021-06-07_13-59-53,1623063593,7.825363874435425,40.26851749420166,18187,hany606,192.168.0.107,40.26851749420166,0,5,55e76_00000,"[-1168.2344942032078, -6732.022767907645, -1182.7732334269765, -3211.2825797601004, -2583.902448270959, -1699.8755866154174, -1162.688669393707, -7753.118175146266, -2502.0729097344556, -32601.888551490854, -1189.0279115116134, -2599.660759078847, -8154.1321988145955, -1287.50647526161, -5856.974544192135, -4107.943397375712, -1558.30920273019, -2483.565285960263, -1557.8509088519445, -2478.0274805766194, -15507.649189753218, -10143.516645931888, -7670.5679265953795, -9683.688422910926, -6659.243870017729, -9549.026656728704, -9550.174573546767, -7749.48251598507, -5195.089241746444, -5530.582525056542, -1011.1172282021764, -6782.589008261609, -38329.13722776343, -10323.46817059869, -4222.065021039716, -1524.4586356511284, -5833.776720552291, -10635.186701607005, -1289.2041293040897, -7624.346178419044, -6975.904392364347, -7302.70234691932, -8852.311735441595, -10417.429693363116, -7377.618466920456, -1335.1896619577642, -9547.746239786928, -8649.606557012605, -7490.21199067951, -1298.5019652658139, -18435.375310529078, -5291.961848182354, -10056.1693515422, -1344.3092508180266, -7040.434106634246, -3265.8776407691353, -9941.395064497294, -12560.87192883377, -4211.288264806112, -10444.409507518554, -1582.0284940719262, -9119.213971977095, -6175.49112858345, -9644.730727481301, -12892.99266099911, -1340.7101402531446, -1180.2305140958706, -10534.450940126793, -1445.800085303707, -9844.312873634142, -5570.694587784162, -1730.3432201060616, -1344.9018954764756, -1816.4692155028633, -1345.951151335645, -11694.106993755142, -12897.995894666527, -2520.0758787697337, -2320.602430011084, -4189.062393299261, -2657.777379574447, -3155.468391715041, -6893.961538635485, -5576.846210828753, -7329.56905943138, -10058.403964534835, -3007.30460675782, -3539.524787240267, -3263.2573218638945, -2795.0351202371976, -1410.770469136535, -2189.331690010602, -7100.3395319975025, -1881.4926666896158, -5444.487824030961, -9415.353318537142, -990.1901332530441, -1134.4332191983247, -1614.4897398497026, -5460.478611885567]","[242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242]",0.6668414015325527,0.1871907613540328,0.902760025212195,0.06643875776356797,1916.697,2525.178,6130.631,789.478,2.258,24200,24200,21.169999999999998,82.4,0.23199999999999998,0.2824401752612066,0.0,0.30000000000000016,4.999999999999999e-05,8812941.414473685,-0.03138520155028489,8812941.592105264,0.00025268292,0.021138818640457958,5.719272513138621,0.0
-990.1901332530441,-32601.888551490854,-5001.883203721461,242.0,20,5,29040,False,120,6,b266da7db9574b1a859caa06ee56c271,2021-06-07_14-00-01,1623063601,8.296407222747803,48.56492471694946,18187,hany606,192.168.0.107,48.56492471694946,0,6,55e76_00000,"[-18165.186449462522, -1569.1519780489878, -1931.7720385555278, -2428.9248692887304, -1657.7372661200302, -2958.8283889300287, -1433.1005637290084, -2343.448469566817, -8256.062530351985, -2034.4579582426022, -1063.6019848622157, -2140.8354516663435, -1036.0484049242846, -2446.7808164696835, -1233.538811234594, -2727.8512906329133, -3699.8704202882996, -2377.060511673651, -1682.1770831559081, -1183.0313981549784, -6975.904392364347, -7302.70234691932, -8852.311735441595, -10417.429693363116, -7377.618466920456, -1335.1896619577642, -9547.746239786928, -8649.606557012605, -7490.21199067951, -1298.5019652658139, -18435.375310529078, -5291.961848182354, -10056.1693515422, -1344.3092508180266, -7040.434106634246, -3265.8776407691353, -9941.395064497294, -12560.87192883377, -4211.288264806112, -10444.409507518554, -1582.0284940719262, -9119.213971977095, -6175.49112858345, -9644.730727481301, -12892.99266099911, -1340.7101402531446, -1180.2305140958706, -10534.450940126793, -1445.800085303707, -9844.312873634142, -5570.694587784162, -1730.3432201060616, -1344.9018954764756, -1816.4692155028633, -1345.951151335645, -11694.106993755142, -12897.995894666527, -2520.0758787697337, -2320.602430011084, -4189.062393299261, -2657.777379574447, -3155.468391715041, -6893.961538635485, -5576.846210828753, -7329.56905943138, -10058.403964534835, -3007.30460675782, -3539.524787240267, -3263.2573218638945, -2795.0351202371976, -1410.770469136535, -2189.331690010602, -7100.3395319975025, -1881.4926666896158, -5444.487824030961, -9415.353318537142, -990.1901332530441, -1134.4332191983247, -1614.4897398497026, -5460.478611885567, -1168.2344942032078, -6732.022767907645, -1182.7732334269765, -3211.2825797601004, -2583.902448270959, -1699.8755866154174, -1162.688669393707, -7753.118175146266, -2502.0729097344556, -32601.888551490854, -1189.0279115116134, -2599.660759078847, -8154.1321988145955, -1287.50647526161, -5856.974544192135, -4107.943397375712, -1558.30920273019, -2483.565285960263, -1557.8509088519445, -2478.0274805766194]","[242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242]",0.6723117670933427,0.190623868407217,0.9206261886673175,0.06759122689025628,1937.162,2498.501,6150.625,786.912,2.248,29040,29040,25.545454545454547,82.97272727272728,0.26,0.2829150963630236,0.0,0.44999999999999996,4.999999999999999e-05,2777957.9111842103,-0.025336642283946276,2777957.9210526315,0.0001675863,0.013794850827635903,5.587362565492329,0.0
-946.8615483994416,-32601.888551490854,-3945.455627369674,242.0,20,5,33880,False,140,7,b266da7db9574b1a859caa06ee56c271,2021-06-07_14-00-09,1623063609,7.680295944213867,56.24522066116333,18187,hany606,192.168.0.107,56.24522066116333,0,7,55e76_00000,"[-2354.626862931387, -2255.888799225149, -1121.5930740972715, -2306.860925767041, -1871.566813981152, -1379.557616497199, -1097.5641189692515, -946.8615483994416, -3233.4918536739847, -1837.7542727185846, -3845.9893495371393, -2222.8852224098946, -3485.294745991122, -3440.710432832132, -3299.944039106774, -2834.6372479638767, -3600.08866386494, -2656.8178331327777, -1160.6153067688015, -1243.8089607957631, -1582.0284940719262, -9119.213971977095, -6175.49112858345, -9644.730727481301, -12892.99266099911, -1340.7101402531446, -1180.2305140958706, -10534.450940126793, -1445.800085303707, -9844.312873634142, -5570.694587784162, -1730.3432201060616, -1344.9018954764756, -1816.4692155028633, -1345.951151335645, -11694.106993755142, -12897.995894666527, -2520.0758787697337, -2320.602430011084, -4189.062393299261, -2657.777379574447, -3155.468391715041, -6893.961538635485, -5576.846210828753, -7329.56905943138, -10058.403964534835, -3007.30460675782, -3539.524787240267, -3263.2573218638945, -2795.0351202371976, -1410.770469136535, -2189.331690010602, -7100.3395319975025, -1881.4926666896158, -5444.487824030961, -9415.353318537142, -990.1901332530441, -1134.4332191983247, -1614.4897398497026, -5460.478611885567, -1168.2344942032078, -6732.022767907645, -1182.7732334269765, -3211.2825797601004, -2583.902448270959, -1699.8755866154174, -1162.688669393707, -7753.118175146266, -2502.0729097344556, -32601.888551490854, -1189.0279115116134, -2599.660759078847, -8154.1321988145955, -1287.50647526161, -5856.974544192135, -4107.943397375712, -1558.30920273019, -2483.565285960263, -1557.8509088519445, -2478.0274805766194, -18165.186449462522, -1569.1519780489878, -1931.7720385555278, -2428.9248692887304, -1657.7372661200302, -2958.8283889300287, -1433.1005637290084, -2343.448469566817, -8256.062530351985, -2034.4579582426022, -1063.6019848622157, -2140.8354516663435, -1036.0484049242846, -2446.7808164696835, -1233.538811234594, -2727.8512906329133, -3699.8704202882996, -2377.060511673651, -1682.1770831559081, -1183.0313981549784]","[242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242]",0.6732649508712109,0.19164558347565275,0.9249832690805789,0.0678915340308196,1908.601,2535.888,6120.046,790.844,2.237,33880,33880,20.800000000000004,83.20000000000002,0.21800000000000003,0.28265925176946405,0.0,0.44999999999999996,4.999999999999999e-05,559650.65625,-0.01632595086764348,559650.6677631579,0.00014878731,0.008703054958268217,5.600423185448897,0.0
-946.8615483994416,-32601.888551490854,-3269.651537525295,242.0,20,5,38720,False,160,8,b266da7db9574b1a859caa06ee56c271,2021-06-07_14-00-17,1623063617,8.32376766204834,64.56898832321167,18187,hany606,192.168.0.107,64.56898832321167,0,8,55e76_00000,"[-1630.4090903794417, -1999.4265121877843, -1077.0913295002385, -8404.346816942503, -1013.3228795999933, -1122.3298892704197, -1983.8187475955071, -3658.0664948200197, -1156.1520409724524, -2174.6936855137924, -1538.3798742038725, -1017.4000511311651, -1750.8155052170614, -1221.1748631210237, -1209.8578955324258, -3609.0610309779286, -1209.3182997136917, -1603.1195250829132, -3007.6109521248823, -1223.36072890843, -2657.777379574447, -3155.468391715041, -6893.961538635485, -5576.846210828753, -7329.56905943138, -10058.403964534835, -3007.30460675782, -3539.524787240267, -3263.2573218638945, -2795.0351202371976, -1410.770469136535, -2189.331690010602, -7100.3395319975025, -1881.4926666896158, -5444.487824030961, -9415.353318537142, -990.1901332530441, -1134.4332191983247, -1614.4897398497026, -5460.478611885567, -1168.2344942032078, -6732.022767907645, -1182.7732334269765, -3211.2825797601004, -2583.902448270959, -1699.8755866154174, -1162.688669393707, -7753.118175146266, -2502.0729097344556, -32601.888551490854, -1189.0279115116134, -2599.660759078847, -8154.1321988145955, -1287.50647526161, -5856.974544192135, -4107.943397375712, -1558.30920273019, -2483.565285960263, -1557.8509088519445, -2478.0274805766194, -18165.186449462522, -1569.1519780489878, -1931.7720385555278, -2428.9248692887304, -1657.7372661200302, -2958.8283889300287, -1433.1005637290084, -2343.448469566817, -8256.062530351985, -2034.4579582426022, -1063.6019848622157, -2140.8354516663435, -1036.0484049242846, -2446.7808164696835, -1233.538811234594, -2727.8512906329133, -3699.8704202882996, -2377.060511673651, -1682.1770831559081, -1183.0313981549784, -2354.626862931387, -2255.888799225149, -1121.5930740972715, -2306.860925767041, -1871.566813981152, -1379.557616497199, -1097.5641189692515, -946.8615483994416, -3233.4918536739847, -1837.7542727185846, -3845.9893495371393, -2222.8852224098946, -3485.294745991122, -3440.710432832132, -3299.944039106774, -2834.6372479638767, -3600.08866386494, -2656.8178331327777, -1160.6153067688015, -1243.8089607957631]","[242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242]",0.6775407616351938,0.19320108788141852,0.9319420152446898,0.06838850923931881,1932.511,2504.514,6132.232,789.272,2.23,38720,38720,25.90909090909091,82.61818181818181,0.2281818181818182,0.28248613536783407,0.0,0.44999999999999996,4.999999999999999e-05,663375.84375,-0.026621459836238308,663375.8634868421,8.107016e-05,0.016403256866492723,5.69926192885951,0.0
-946.8615483994416,-32601.888551490854,-2885.128867940744,242.0,20,5,43560,False,180,9,b266da7db9574b1a859caa06ee56c271,2021-06-07_14-00-25,1623063625,7.806847095489502,72.37583541870117,18187,hany606,192.168.0.107,72.37583541870117,0,9,55e76_00000,"[-1570.112761341072, -1114.1376352565806, -970.9377740225315, -1010.2716745687575, -2098.3059109657706, -3422.907968722569, -1255.752057007764, -2017.9950975956924, -2205.6135342491225, -2937.9134802004687, -9889.286522301049, -3435.0024945103673, -1406.1107631827467, -1013.3251847065977, -1598.4576625731922, -1944.5290728414693, -2319.0731623824454, -1379.7170133921604, -3440.657699921254, -1436.1411572112568, -1168.2344942032078, -6732.022767907645, -1182.7732334269765, -3211.2825797601004, -2583.902448270959, -1699.8755866154174, -1162.688669393707, -7753.118175146266, -2502.0729097344556, -32601.888551490854, -1189.0279115116134, -2599.660759078847, -8154.1321988145955, -1287.50647526161, -5856.974544192135, -4107.943397375712, -1558.30920273019, -2483.565285960263, -1557.8509088519445, -2478.0274805766194, -18165.186449462522, -1569.1519780489878, -1931.7720385555278, -2428.9248692887304, -1657.7372661200302, -2958.8283889300287, -1433.1005637290084, -2343.448469566817, -8256.062530351985, -2034.4579582426022, -1063.6019848622157, -2140.8354516663435, -1036.0484049242846, -2446.7808164696835, -1233.538811234594, -2727.8512906329133, -3699.8704202882996, -2377.060511673651, -1682.1770831559081, -1183.0313981549784, -2354.626862931387, -2255.888799225149, -1121.5930740972715, -2306.860925767041, -1871.566813981152, -1379.557616497199, -1097.5641189692515, -946.8615483994416, -3233.4918536739847, -1837.7542727185846, -3845.9893495371393, -2222.8852224098946, -3485.294745991122, -3440.710432832132, -3299.944039106774, -2834.6372479638767, -3600.08866386494, -2656.8178331327777, -1160.6153067688015, -1243.8089607957631, -1630.4090903794417, -1999.4265121877843, -1077.0913295002385, -8404.346816942503, -1013.3228795999933, -1122.3298892704197, -1983.8187475955071, -3658.0664948200197, -1156.1520409724524, -2174.6936855137924, -1538.3798742038725, -1017.4000511311651, -1750.8155052170614, -1221.1748631210237, -1209.8578955324258, -3609.0610309779286, -1209.3182997136917, -1603.1195250829132, -3007.6109521248823, -1223.36072890843]","[242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242]",0.6786759211632909,0.19309105472051294,0.9332312489805955,0.06847144603883196,1923.319,2516.484,6112.09,791.873,2.22,43560,43560,20.163636363636364,82.39999999999999,0.2672727272727273,0.2824708153322916,0.0,0.44999999999999996,4.999999999999999e-05,891975.5764802631,-0.02534383817232753,891975.6085526316,2.8800023e-05,0.01382363629282305,5.559911263616462,0.0
-946.8615483994416,-18165.186449462522,-2275.9830954836916,242.0,20,5,48400,False,200,10,b266da7db9574b1a859caa06ee56c271,2021-06-07_14-00-33,1623063633,8.332828044891357,80.70866346359253,18187,hany606,192.168.0.107,80.70866346359253,0,10,55e76_00000,"[-1626.054493433714, -2151.6978425293996, -1468.1782560086267, -1321.1314887943356, -4065.2811891617157, -1080.2612773641395, -1588.0263124599605, -1124.260132763452, -1600.6513912939845, -1611.1579884250689, -1648.0465452077474, -967.0514638654437, -1256.484681473612, -1295.6021501814835, -1602.9086108683882, -1955.9652217064388, -1337.9167116315793, -1093.618386734883, -1126.5633877926261, -1035.4228029013561, -18165.186449462522, -1569.1519780489878, -1931.7720385555278, -2428.9248692887304, -1657.7372661200302, -2958.8283889300287, -1433.1005637290084, -2343.448469566817, -8256.062530351985, -2034.4579582426022, -1063.6019848622157, -2140.8354516663435, -1036.0484049242846, -2446.7808164696835, -1233.538811234594, -2727.8512906329133, -3699.8704202882996, -2377.060511673651, -1682.1770831559081, -1183.0313981549784, -2354.626862931387, -2255.888799225149, -1121.5930740972715, -2306.860925767041, -1871.566813981152, -1379.557616497199, -1097.5641189692515, -946.8615483994416, -3233.4918536739847, -1837.7542727185846, -3845.9893495371393, -2222.8852224098946, -3485.294745991122, -3440.710432832132, -3299.944039106774, -2834.6372479638767, -3600.08866386494, -2656.8178331327777, -1160.6153067688015, -1243.8089607957631, -1630.4090903794417, -1999.4265121877843, -1077.0913295002385, -8404.346816942503, -1013.3228795999933, -1122.3298892704197, -1983.8187475955071, -3658.0664948200197, -1156.1520409724524, -2174.6936855137924, -1538.3798742038725, -1017.4000511311651, -1750.8155052170614, -1221.1748631210237, -1209.8578955324258, -3609.0610309779286, -1209.3182997136917, -1603.1195250829132, -3007.6109521248823, -1223.36072890843, -1570.112761341072, -1114.1376352565806, -970.9377740225315, -1010.2716745687575, -2098.3059109657706, -3422.907968722569, -1255.752057007764, -2017.9950975956924, -2205.6135342491225, -2937.9134802004687, -9889.286522301049, -3435.0024945103673, -1406.1107631827467, -1013.3251847065977, -1598.4576625731922, -1944.5290728414693, -2319.0731623824454, -1379.7170133921604, -3440.657699921254, -1436.1411572112568]","[242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242]",0.6812231992529949,0.19379863325104688,0.9362600860441365,0.06868119688499297,1946.703,2486.254,6117.768,791.138,2.238,48400,48400,25.527272727272724,82.45454545454545,0.22454545454545452,0.2825320954744615,0.0,0.44999999999999996,4.999999999999999e-05,201154.5427631579,-0.020655206674219745,201154.55756578947,3.8455975e-05,0.011005566528949299,5.53143572807312,0.0
