episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,policy_reward_min/pol0,policy_reward_min/pol1,policy_reward_max/pol0,policy_reward_max/pol1,policy_reward_mean/pol0,policy_reward_mean/pol1,hist_stats/episode_reward,hist_stats/episode_lengths,hist_stats/policy_pol0_reward,hist_stats/policy_pol1_reward,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/learner/pol0/learner_stats/allreduce_latency,info/learner/pol0/learner_stats/cur_kl_coeff,info/learner/pol0/learner_stats/cur_lr,info/learner/pol0/learner_stats/total_loss,info/learner/pol0/learner_stats/policy_loss,info/learner/pol0/learner_stats/vf_loss,info/learner/pol0/learner_stats/vf_explained_var,info/learner/pol0/learner_stats/kl,info/learner/pol0/learner_stats/entropy,info/learner/pol0/learner_stats/entropy_coeff,info/learner/pol1/learner_stats/allreduce_latency,info/learner/pol1/learner_stats/cur_kl_coeff,info/learner/pol1/learner_stats/cur_lr,info/learner/pol1/learner_stats/total_loss,info/learner/pol1/learner_stats/policy_loss,info/learner/pol1/learner_stats/vf_loss,info/learner/pol1/learner_stats/vf_explained_var,info/learner/pol1/learner_stats/kl,info/learner/pol1/learner_stats/entropy,info/learner/pol1/learner_stats/entropy_coeff
0.0,0.0,0.0,1000.0,6,6,6000,12000,False,6,1,11ab79ecec0f4265b5118db8ef222ec0,2021-06-26_15-21-16,1624710076,18.823264598846436,18.823264598846436,1002,hany606,10.91.73.206,18.823264598846436,0,1,f0727_00000,10990.0,-10990.0,10990.0,-10990.0,10990.0,-10990.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1000, 1000, 1000, 1000, 1000, 1000]","[10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0]","[-10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0]",0.1761473459757609,2.4482729511978705,0.12439995497971268,0.09548497366738486,0.0,2977.022,2015.437,15832.766,378.961,6.272,6000,12000,6000,12000,21.684,73.33200000000001,0.2208,0.29008426019548367,0.0,0.1999999999999999,5.000000000000002e-05,980101.5093085107,-0.030695359896313636,980101.5412234042,-1.0,0.0035637113404400804,2.8180755807998334,0.0,0.0,0.1999999999999999,5.000000000000002e-05,980101.1489361703,-0.018103046461622765,980101.1582446808,-1.0,0.0069709649468038945,2.8241550770211727,0.0
0.0,0.0,0.0,1000.0,6,6,12000,24000,False,12,2,11ab79ecec0f4265b5118db8ef222ec0,2021-06-26_15-21-36,1624710096,19.94487452507019,38.768139123916626,1002,hany606,10.91.73.206,38.768139123916626,0,2,f0727_00000,10990.0,-10990.0,10990.0,-10990.0,10990.0,-10990.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]","[10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0]","[-10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0]",0.1819054733181078,2.5221318120085647,0.1280495666157595,0.0980934683088464,0.0,3143.542,1908.675,16227.005,369.754,6.479,12000,24000,12000,24000,23.081481481481482,73.39629629629631,0.23074074074074075,0.2903294261568613,0.0,0.09999999999999995,5.000000000000002e-05,960521.7765957447,-0.005019203561576123,960521.7859042553,-1.0,0.009297767475722953,2.6761735246536578,0.0,0.0,0.1999999999999999,5.000000000000002e-05,962971.4587765958,-0.0022719521075487137,962971.4561170213,-1.0,0.007631606610610764,2.931899831650105,0.0
0.0,0.0,0.0,928.8,8,6,18576,37152,False,20,3,11ab79ecec0f4265b5118db8ef222ec0,2021-06-26_15-21-58,1624710118,22.208062171936035,60.97620129585266,1002,hany606,10.91.73.206,60.97620129585266,0,3,f0727_00000,3090.0,-10990.0,10990.0,-3090.0,9978.0,-9978.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 535, 1000, 631, 410]","[10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 4340.0, 10990.0, 5300.0, 3090.0]","[-10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -4340.0, -10990.0, -5300.0, -3090.0]",0.18298601835142153,2.5353819261042476,0.12867583236279292,0.09849655687279049,0.0,3450.633,1794.453,16861.353,367.23,6.262,18576,37152,18576,37152,21.43103448275862,73.37241379310343,0.2303448275862069,0.2917204188603372,0.0,0.09999999999999996,5.0000000000000016e-05,857265.71875,-0.0020068919357772055,857265.7103365385,-8.252951e-07,0.02201979668237842,2.5166513048685513,0.0,0.0,0.19999999999999993,5.0000000000000016e-05,860052.8377403846,0.0006576346663328317,860052.8257211539,7.5193554e-07,0.012043654596289763,2.8040365393345175,0.0
0.0,0.0,0.0,920.7777777777778,7,6,24861,49722,False,27,4,11ab79ecec0f4265b5118db8ef222ec0,2021-06-26_15-22-20,1624710140,21.29556941986084,82.2717707157135,1002,hany606,10.91.73.206,82.2717707157135,0,4,f0727_00000,1840.0,-10990.0,10990.0,-1840.0,9901.481481481482,-9901.481481481482,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 535, 1000, 631, 410, 1000, 1000, 285, 1000, 1000, 1000, 1000]","[10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 4340.0, 10990.0, 5300.0, 3090.0, 10990.0, 10990.0, 1840.0, 10990.0, 10990.0, 10990.0, 10990.0]","[-10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -4340.0, -10990.0, -5300.0, -3090.0, -10990.0, -10990.0, -1840.0, -10990.0, -10990.0, -10990.0, -10990.0]",0.18439487345581848,2.553105195221508,0.1294689250402952,0.09913819897128963,0.0,3537.246,1757.087,17017.553,365.226,5.912,24861,49722,24861,49722,22.035714285714285,73.0607142857143,0.2178571428571429,0.29047498675911215,0.0,0.15000000000000002,5.000000000000001e-05,896244.91875,-0.004591325912624598,896244.91,-0.020000247,0.08157300096005202,2.52469473361969,0.0,0.0,0.19999999999999996,5.000000000000001e-05,900237.95625,8.94792377948761e-06,900237.94625,-0.020001393,0.010325429951772094,2.762227816581726,0.0
0.0,0.0,0.0,935.1818181818181,6,6,30861,61722,False,33,5,11ab79ecec0f4265b5118db8ef222ec0,2021-06-26_15-22-39,1624710159,18.815950632095337,101.08772134780884,1002,hany606,10.91.73.206,101.08772134780884,0,5,f0727_00000,1840.0,-10990.0,10990.0,-1840.0,10099.39393939394,-10099.39393939394,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 535, 1000, 631, 410, 1000, 1000, 285, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]","[10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 4340.0, 10990.0, 5300.0, 3090.0, 10990.0, 10990.0, 1840.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0]","[-10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -4340.0, -10990.0, -5300.0, -3090.0, -10990.0, -10990.0, -1840.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0]",0.1850636603283289,2.560992200585224,0.12985921661751368,0.09943267867093436,0.0,3467.153,1780.192,16737.399,368.767,5.778,30861,61722,30861,61722,21.356000000000005,72.852,0.20440000000000003,0.29036063363667003,0.0,0.22499999999999998,5.000000000000002e-05,902415.4361702128,0.012741702707841042,902415.414893617,-1.0,0.05493546792484345,2.34169924005549,0.0,0.0,0.1999999999999999,5.000000000000002e-05,909345.8457446808,-0.0033628908679523366,909345.840425532,-1.0,0.010345714523437176,2.557726337554607,0.0
0.0,0.0,0.0,945.1538461538462,6,6,36861,73722,False,39,6,11ab79ecec0f4265b5118db8ef222ec0,2021-06-26_15-22-59,1624710179,20.494024753570557,121.5817461013794,1002,hany606,10.91.73.206,121.5817461013794,0,6,f0727_00000,1840.0,-10990.0,10990.0,-1840.0,10236.410256410256,-10236.410256410256,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 535, 1000, 631, 410, 1000, 1000, 285, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]","[10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 4340.0, 10990.0, 5300.0, 3090.0, 10990.0, 10990.0, 1840.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0]","[-10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -4340.0, -10990.0, -5300.0, -3090.0, -10990.0, -10990.0, -1840.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0]",0.18559595659914688,2.5698507912786916,0.13029055323696126,0.09973920546828356,0.0,3450.929,1780.245,16799.64,365.692,5.741,36861,73722,36861,73722,22.62592592592593,72.72222222222223,0.2751851851851852,0.2909723002409217,0.0,0.3375000000000001,5.000000000000002e-05,883199.9853723404,0.019412726362017876,883199.9428191489,-1.0,0.03719561079398115,2.422462468451642,0.0,0.0,0.1999999999999999,5.000000000000002e-05,887837.3231382979,0.010974619696114926,887837.3138297872,-1.0,0.02642404204828942,2.686290071365681,0.0
0.0,0.0,0.0,952.4666666666667,6,6,42861,85722,False,45,7,11ab79ecec0f4265b5118db8ef222ec0,2021-06-26_15-23-20,1624710200,20.896334886550903,142.4780809879303,1002,hany606,10.91.73.206,142.4780809879303,0,7,f0727_00000,1840.0,-10990.0,10990.0,-1840.0,10336.888888888889,-10336.888888888889,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 535, 1000, 631, 410, 1000, 1000, 285, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]","[10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 4340.0, 10990.0, 5300.0, 3090.0, 10990.0, 10990.0, 1840.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0]","[-10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -4340.0, -10990.0, -5300.0, -3090.0, -10990.0, -10990.0, -1840.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0]",0.18614634851696138,2.57869521088857,0.13074246755492888,0.10005479911902611,0.0,3436.12,1781.952,16904.888,362.203,5.675,42861,85722,42861,85722,23.814814814814813,72.57407407407406,0.2992592592592593,0.29041680710032575,0.0,0.5062500000000003,5.000000000000002e-05,864186.7313829787,0.019801622375528863,864186.6715425532,nan,0.06658514604923572,2.428536004208504,0.0,0.0,0.30000000000000016,5.000000000000002e-05,871785.5731382979,-0.0013362101893475715,871785.5651595745,-1.0,0.007569036565403989,2.906720922348347,0.0
0.0,0.0,0.0,958.0588235294117,6,6,48861,97722,False,51,8,11ab79ecec0f4265b5118db8ef222ec0,2021-06-26_15-23-40,1624710220,19.85396933555603,162.33205032348633,1002,hany606,10.91.73.206,162.33205032348633,0,8,f0727_00000,1840.0,-10990.0,10990.0,-1840.0,10413.725490196079,-10413.725490196079,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 535, 1000, 631, 410, 1000, 1000, 285, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]","[10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 4340.0, 10990.0, 5300.0, 3090.0, 10990.0, 10990.0, 1840.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0]","[-10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -4340.0, -10990.0, -5300.0, -3090.0, -10990.0, -10990.0, -1840.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0]",0.1866088460067833,2.5865325813906397,0.13114822715035584,0.1003496940991976,0.0,3412.697,1789.677,16865.694,362.133,5.817,48861,97722,48861,97722,22.34444444444444,72.51481481481483,0.24777777777777776,0.2906851914266811,0.0,0.7593749999999999,5.000000000000002e-05,845476.4853723404,0.012599587995321192,845476.4494680851,-1.0,0.032502483814320665,2.7024415300247515,0.0,0.0,0.30000000000000016,5.000000000000002e-05,850021.7127659575,-0.003290933596485473,850021.7194148937,-1.0,0.008310547653347888,3.063846217825058,0.0
0.0,0.0,0.0,934.3559322033898,8,6,55127,110254,False,59,9,11ab79ecec0f4265b5118db8ef222ec0,2021-06-26_15-24-04,1624710244,23.734676361083984,186.0667266845703,1002,hany606,10.91.73.206,186.0667266845703,0,9,f0727_00000,990.0,-10990.0,10990.0,-990.0,10062.372881355932,-10062.372881355932,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 535, 1000, 631, 410, 1000, 1000, 285, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 435, 936, 200, 1000, 695, 1000]","[10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 4340.0, 10990.0, 5300.0, 3090.0, 10990.0, 10990.0, 1840.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 3340.0, 8350.0, 990.0, 10990.0, 5940.0, 10990.0]","[-10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -4340.0, -10990.0, -5300.0, -3090.0, -10990.0, -10990.0, -1840.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -3340.0, -8350.0, -990.0, -10990.0, -5940.0, -10990.0]",0.18747867145736338,2.5992338601443747,0.13176711337342734,0.10082450678742433,0.0,3527.303,1736.517,17133.154,357.507,5.868,55127,110254,55127,110254,26.13225806451613,73.56129032258063,0.2403225806451613,0.2982919642954217,0.0,1.1390624999999999,5.000000000000001e-05,730953.9107142857,-0.003953099307813206,730953.8992346938,-1.5813477e-08,0.018078667928977887,2.758589608328683,0.0,0.0,0.30000000000000004,5.000000000000001e-05,735621.2831632653,-0.0021127519501867344,735621.2844387755,-1.0947792e-08,0.009738126370523657,3.0668268787617587,0.0
0.0,0.0,0.0,914.7014925373135,8,6,61285,122570,False,67,10,11ab79ecec0f4265b5118db8ef222ec0,2021-06-26_15-24-29,1624710269,24.876494646072388,210.9432213306427,1002,hany606,10.91.73.206,210.9432213306427,0,10,f0727_00000,990.0,-10990.0,10990.0,-990.0,9778.805970149253,-9778.805970149253,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 535, 1000, 631, 410, 1000, 1000, 285, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 435, 936, 200, 1000, 695, 1000, 446, 530, 286, 1000, 1000, 1000, 896, 1000]","[10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 4340.0, 10990.0, 5300.0, 3090.0, 10990.0, 10990.0, 1840.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 10990.0, 3340.0, 8350.0, 990.0, 10990.0, 5940.0, 10990.0, 3450.0, 4290.0, 1850.0, 10990.0, 10990.0, 10990.0, 7950.0, 10990.0]","[-10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -4340.0, -10990.0, -5300.0, -3090.0, -10990.0, -10990.0, -1840.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -10990.0, -3340.0, -8350.0, -990.0, -10990.0, -5940.0, -10990.0, -3450.0, -4290.0, -1850.0, -10990.0, -10990.0, -10990.0, -7950.0, -10990.0]",0.1884139666969285,2.614796933827419,0.13252236509481466,0.10133871647120926,0.0,3604.952,1700.022,17475.763,350.686,5.859,61285,122570,61285,122570,26.418750000000003,73.06562500000001,0.303125,0.29982410684192784,0.0,1.1390624999999999,5.000000000000001e-05,710812.681122449,-0.0050271287636489284,710812.6785714285,0.0043428517,0.00740975481743107,2.7695825683827304,0.0,0.0,0.30000000000000004,5.000000000000001e-05,713848.9885204082,0.0022735432056444032,713848.987244898,-4.865685e-09,0.009559030777641706,3.136674623100125,0.0
