episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,policy_reward_min/pol0,policy_reward_min/pol1,policy_reward_max/pol0,policy_reward_max/pol1,policy_reward_mean/pol0,policy_reward_mean/pol1,hist_stats/episode_reward,hist_stats/episode_lengths,hist_stats/policy_pol0_reward,hist_stats/policy_pol1_reward,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/learner/pol0/learner_stats/allreduce_latency,info/learner/pol0/learner_stats/cur_kl_coeff,info/learner/pol0/learner_stats/cur_lr,info/learner/pol0/learner_stats/total_loss,info/learner/pol0/learner_stats/policy_loss,info/learner/pol0/learner_stats/vf_loss,info/learner/pol0/learner_stats/vf_explained_var,info/learner/pol0/learner_stats/kl,info/learner/pol0/learner_stats/entropy,info/learner/pol0/learner_stats/entropy_coeff,info/learner/pol1/learner_stats/allreduce_latency,info/learner/pol1/learner_stats/cur_kl_coeff,info/learner/pol1/learner_stats/cur_lr,info/learner/pol1/learner_stats/total_loss,info/learner/pol1/learner_stats/policy_loss,info/learner/pol1/learner_stats/vf_loss,info/learner/pol1/learner_stats/vf_explained_var,info/learner/pol1/learner_stats/kl,info/learner/pol1/learner_stats/entropy,info/learner/pol1/learner_stats/entropy_coeff
5000.0,5000.0,5000.0,1000.0,6,6,6000,12000,False,6,1,492feb741d31420a989f346907be5b0e,2021-06-26_14-46-27,1624707987,26.289097785949707,26.289097785949707,23603,hany606,10.91.73.206,26.289097785949707,0,1,0d28e_00000,10000.0,-5000.0,10000.0,-5000.0,10000.0,-5000.0,"[5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0]","[1000, 1000, 1000, 1000, 1000, 1000]","[10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0]","[-5000.0, -5000.0, -5000.0, -5000.0, -5000.0, -5000.0]",0.22696972369671345,3.185940471602169,0.16202027107769754,0.08523996139104628,0.0,3827.737,1567.506,22445.065,267.319,7.781,6000,12000,6000,12000,23.014285714285716,74.7714285714286,0.2811428571428572,0.2899706293032885,0.0,0.1999999999999999,5.000000000000002e-05,833400.965425532,-0.0018097153131632095,833400.9667553192,1.2736371e-05,0.002550073666498065,2.838903320596573,0.0,0.0,0.1999999999999999,5.000000000000002e-05,203914.95910904257,-0.0021145999471240853,203914.95944148937,1.466401e-05,0.002744935651091819,2.8313375787532076,0.0
